Algorithm,IGD
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
SPEA2,0.03723859505587116
